article,best_topic,likelyhood,keywords
1683,2,0.2607248960190137,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1684,3,0.22051500924740364,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1685,2,0.33006412674462465,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1686,6,0.13695395513577327,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1687,5,0.32107235880820784,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1688,1,0.2872915198496594,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1689,3,0.15824915824915822,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1690,8,0.16655188246097338,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1691,2,0.2669974599799162,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1692,8,0.20510186611881528,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1693,9,0.1284777600567074,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1694,3,0.17685327854819383,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1695,3,0.18373389063044232,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1696,5,0.22533022533022534,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1697,9,0.16161616161616163,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1698,5,0.14925113200975268,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1699,9,0.2184892402283707,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1700,8,0.2922077922077922,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1701,8,0.2548029312735195,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1702,6,0.14733542319749215,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1703,6,0.29014280738418674,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1704,9,0.19847410272942187,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1705,1,0.1803977272727273,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1706,1,0.17188009123492995,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1707,1,0.3555174385363064,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1708,1,0.2613388789859379,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1709,4,0.16576726165767264,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
1710,5,0.22390572390572394,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1711,5,0.2079525412858746,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1712,8,0.1828036462182804,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1713,9,0.15815691158156914,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1714,9,0.2708127021852512,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1715,5,0.24203574203574202,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1716,5,0.2165921510183805,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1717,5,0.2093061765192913,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1718,3,0.14236706689536874,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1719,2,0.270690094219506,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1720,5,0.23942550505050503,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1721,3,0.1703239289446186,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1722,5,0.17308680020544429,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1723,5,0.20168350168350171,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1724,5,0.17497003937681907,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1725,5,0.14483821263482283,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1726,3,0.20930617651929126,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1727,3,0.22393425783256293,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1728,3,0.18250299606231812,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1729,3,0.396065922381712,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1730,3,0.2001836547291093,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1731,1,0.17658512839235735,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1732,5,0.1844599844599845,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1733,9,0.1822704658525554,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1734,3,0.10873440285204988,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1735,5,0.2527910685805423,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1736,5,0.23160173160173161,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1737,5,0.12390572390572394,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1738,3,0.11900826446280993,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1739,2,0.2576155253320608,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1740,5,0.3506979911474294,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1741,5,0.14733542319749215,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1742,6,0.3317384370015949,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1743,6,0.16579124579124582,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1744,7,0.1307720057720058,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
1745,8,0.20820707070707073,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1746,5,0.24991854024112092,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1747,6,0.3419723551302499,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1748,5,0.2469470827679783,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1749,1,0.1474116161616162,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1750,5,0.23351158645276293,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1751,5,0.2184062850729518,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1752,3,0.21599557215995574,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1753,5,0.3479372033588902,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1754,2,0.21172664141414144,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1755,9,0.2748737373737374,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1756,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
1757,4,0.35717171717171714,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
1758,8,0.16583557089886203,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1759,9,0.2137795869139153,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1760,5,0.20353535353535354,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1761,5,0.295684113865932,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1762,5,0.18609518609518608,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1763,5,0.14081109603497666,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1764,5,0.2413995022690675,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1765,9,0.25650874946649593,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1766,3,0.1232697343808455,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1767,5,0.1765192912733896,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1768,3,0.3717171717171718,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1769,3,0.34841566348415665,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1770,3,0.2277007361753125,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1771,0,0.4590111642743221,"trade, official, japanese, import, foreign, make, action, country, open, bill"
1772,5,0.3064825469888761,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1773,9,0.2203282828282828,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1774,4,0.2245414873813665,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
1775,5,0.3597935880544577,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1776,9,0.16799574694311534,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1777,6,0.11709689487467266,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1778,5,0.19470062948323819,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1779,2,0.29919634299196346,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1780,9,0.19775883838383837,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1781,1,0.12908151280244304,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1782,8,0.25795590311719346,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1783,9,0.22558922558922556,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1784,5,0.3513394817742644,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1785,0,0.3757891414141414,"trade, official, japanese, import, foreign, make, action, country, open, bill"
1786,3,0.1173271173271173,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1787,4,0.18801652892561985,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
1788,4,0.39169472502805835,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
1789,3,0.25058275058275065,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
1790,9,0.19034500852682673,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1791,5,0.1914838035527691,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1792,8,0.1597796143250689,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
1793,9,0.15265151515151515,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1794,9,0.20863810518982928,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1795,4,0.2272146754905375,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
1796,2,0.22767676767676764,"government, plan, tax, make, add, reduce, industry, cut, time, state"
1797,1,0.2058196645352609,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
1798,9,0.2580213903743316,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1799,4,0.22353404171585997,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
1800,9,0.1993006993006993,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1801,6,0.3993927000061969,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
1802,5,0.38103254769921424,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1803,5,0.2295173961840629,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1804,9,0.17253617253617254,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1805,9,0.13417759686416406,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
1806,7,0.24601721917158162,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
1807,5,0.22573561703996486,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
1808,9,0.17445887445887445,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
